Label: 171031 semi log dose response PRMT5i day 4 onwards																																																													
Metric: Phase Object Confluence (Percent)																																																													
Cell Type: 561																																																													
Passage: 10																																																													
Notes: I actually put these on on the 27/10/2017 after the 7:08pm scan- but i didnt change the plate labels!! see the Tet1 wt & nnull plate for those timepoints 																																																													
they started scanning on  this label at 7:08pm on 31/10/2017 																																																													

Analysis Job: 561 DR PRMT5																																																													
Date Time	Elapsed	B2	C2	D2	E2	F2	G2	B3	C3	D3	E3	F3	G3	B4	C4	D4	E4	F4	G4	B5	C5	D5	E5	F5	G5	B6	C6	D6	E6	F6	G6	B7	C7	D7	E7	F7	G7	B8	C8	D8	E8	F8	G8	B9	C9	D9	E9	F9	G9	B10	C10	D10	E10	F10	G10	B11	C11	D11	E11	F11	G11
43039.7972222222	0	18.69092	21.42291	15.07158	19.80638	23.08613	10.85328	18.83512	20.58471	15.17963	19.46922	18.49036	18.70658	14.51203	18.69042	20.23496	15.49994	19.30858	19.4038	12.87726	20.18198	21.16158	14.08386	10.70651	15.93094	14.0017	16.29956	24.52337	12.37438	17.09782	13.08856	22.5422	20.57766	18.67432	12.53307	16.53345	11.73029	16.55925	16.37475	22.5301	14.2652	17.67019	13.56793	14.76044	20.71269	20.84532	14.03174	16.83877	19.44943	22.11209	14.3769	25.50553	21.01436	19.54726	18.14864	12.7184	15.1645	12.5856	13.58441	17.03961	15.58654
43040.1277777778	7.93333333333333	19.28282	22.9698	16.25922	20.69775	24.08196	11.25761	19.94104	21.21829	15.93484	21.52644	19.44138	20.026	15.88274	18.9761	21.36149	16.3646	20.83606	20.19037	14.41815	21.21368	22.67685	15.26029	11.57376	16.90657	15.66632	18.57146	26.37238	13.03572	18.16092	13.45042	24.31654	23.1226	19.9552	12.86128	17.33613	12.74762	18.68569	18.13496	25.1682	15.25397	19.16454	14.80976	16.92907	22.66977	23.36308	15.65171	18.04639	20.02825	25.02927	15.88163	28.67139	24.20127	21.9115	20.1019	14.33245	17.24649	14.23735	14.92813	18.75912	17.29225
43040.4611111111	15.9333333333333	20.02148	23.39123	17.25091	22.13058	25.03913	11.77385	21.43668	22.68398	17.33965	22.41856	20.28786	20.50349	17.5828	21.51982	23.13645	17.05171	21.80825	20.41069	15.03733	22.21128	24.9945	16.23807	12.18869	17.85448	16.96696	20.49947	29.32045	13.60157	18.90773	14.46333	26.87593	24.89785	21.72502	13.64944	19.02998	13.33266	20.77564	20.28366	27.95963	16.61586	21.16573	15.91075	18.65699	25.35137	26.52606	17.36438	20.29609	21.94891	27.20712	18.09954	32.03531	26.39525	24.82078	22.09057	15.8214	19.1337	16.44331	16.62581	21.38758	20.03082
43040.7972222222	24	18.28716	21.21912	13.44448	20.27879	23.41647	11.85747	19.73563	21.60287	15.38135	22.42058	20.36042	22.04209	16.87282	17.72256	22.29949	16.5851	21.93087	21.55649	14.43806	22.86023	25.52466	17.30334	13.3487	18.34271	18.33162	23.12919	31.73938	14.62696	20.64721	14.74587	28.68385	27.48553	23.3244	14.28061	20.56552	13.89649	22.82636	22.15091	30.63981	17.0298	22.44018	16.95119	20.62918	27.05239	28.90381	18.67344	22.35195	23.00322	29.18573	20.11907	33.38136	28.50831	27.46582	23.53091	17.80172	20.85701	17.97379	18.50039	24.42256	21.40979
43041.1277777778	31.9333333333333	18.47419	22.14581	13.9202	21.1085	23.54482	12.34585	20.5764	21.62399	16.08439	23.56923	19.47905	22.4805	17.06498	20.30763	23.88181	17.41263	22.90169	21.76703	15.5376	24.95208	26.92017	18.01033	13.68795	18.89509	19.95329	23.91366	34.23623	14.59342	21.62059	14.92264	30.23018	28.81483	25.12021	14.65883	21.18925	14.22901	25.06559	24.92596	33.68824	18.24821	23.32703	17.29757	22.80017	30.20897	31.51848	19.36284	24.16147	24.35707	31.71844	21.76919	36.41586	31.63731	29.74378	26.11939	19.79642	23.48616	19.38232	20.81356	26.67335	23.2981
43041.4611111111	39.9333333333333	19.19889	22.33059	14.82394	21.6377	24.50705	12.01914	20.84112	22.65803	17.66352	23.73532	19.85468	23.2736	18.47739	21.9676	25.19982	18.03919	23.72522	22.59964	16.93651	25.90681	29.36735	17.65368	14.06221	19.40798	21.36247	26.13979	36.56358	15.11394	21.93002	15.51501	32.39101	31.91256	27.609	14.75062	21.3907	14.88333	27.38283	27.85299	37.02598	19.81593	24.40205	17.00597	24.63426	33.03988	34.97447	20.82879	25.3421	25.37745	35.10575	24.27515	40.53043	34.14368	32.67545	28.19046	21.99775	25.72846	21.23758	23.13911	29.38248	26.61914
43041.7972222222	48	19.98138	23.57883	15.70105	22.56942	24.71178	12.55685	20.44262	22.97719	17.85253	24.98938	20.47788	23.99959	19.51567	23.6254	26.48757	18.88313	24.19908	23.63443	18.61668	27.64673	30.99956	18.38445	14.27828	20.24192	23.17047	27.9439	39.78963	15.75201	23.35355	16.74237	34.56786	34.4644	29.86233	15.65753	22.3844	14.67676	30.16029	30.06075	39.58235	20.77201	26.32263	18.26814	27.36725	36.86469	38.42078	22.81925	27.87609	27.22092	38.02986	26.49879	44.64714	36.82566	35.69131	30.06446	24.58872	27.55873	24.25493	25.83238	32.70875	29.49874
43042.1277777778	55.9333333333333	20.22353	23.43758	15.98803	22.96927	24.94287	12.86766	21.5773	24.31725	18.57867	25.75362	20.71822	25.18982	19.98164	24.36944	27.6066	18.75917	25.06248	23.18437	18.90005	29.46369	32.43458	18.37742	14.16173	20.88329	25.0517	29.94755	42.48993	16.56633	24.08949	17.23789	38.54857	36.25517	31.37527	16.02792	23.20103	16.12452	32.68958	32.18485	42.98515	22.14692	27.18815	18.91846	29.72335	39.63023	41.202	23.77916	29.51294	28.73568	40.9537	29.34196	48.90417	39.85707	39.45663	32.83472	26.97127	30.273	26.91936	28.5422	36.51383	32.72695
43042.4611111111	63.9333333333333	20.66579	24.45079	16.41963	23.95035	25.61398	12.56999	22.17999	24.92364	19.27057	26.32194	20.79503	26.27892	20.35514	25.4936	28.14158	19.35283	25.80453	24.50975	19.80382	30.79399	34.24529	19.60295	14.69831	21.62895	26.29614	32.01964	45.66328	16.74721	25.00894	17.72652	39.76607	38.54681	33.53916	16.09537	23.58993	16.34809	34.97378	34.62571	47.06381	23.74583	28.23972	19.57848	31.79644	42.18681	45.92482	25.36054	30.16735	29.59953	43.37137	31.35618	53.33449	43.11633	42.42786	34.98491	30.5753	33.35343	28.78578	31.96209	39.81746	36.27992
43042.7972222222	72	20.5561	24.73996	16.73952	24.35585	26.40672	13.11818	23.10359	25.86264	19.40715	27.02541	21.46583	26.60855	20.1705	25.96188	28.75679	20.15765	25.13509	25.33408	20.67547	32.27602	36.37945	19.77243	15.2166	21.97331	28.19214	33.16544	47.87914	17.39246	25.71081	18.99206	42.79646	40.8909	34.23526	16.69778	24.06925	17.08306	39.34272	37.96153	50.87555	23.87442	30.04697	20.4775	33.6019	45.00426	47.55891	27.2142	31.60662	31.30852	47.17542	34.43226	56.59064	45.87317	45.56948	37.11087	32.80262	35.73374	32.51982	35.95839	43.34789	39.38354
