Label: 171130 semi log dose response PRMT5i day 																																																													
Metric: Phase Object Confluence (Percent)																																																													
Cell Type: 799																																																													
Passage: 15																																																													
Notes: 																																																													
Analysis Job: 799 DR PRMT5 rep 1 open																																																													

Date Time	Elapsed	B2	C2	D2	E2	F2	G2	B3	C3	D3	E3	F3	G3	B4	C4	D4	E4	F4	G4	B5	C5	D5	E5	F5	G5	B6	C6	D6	E6	F6	G6	B7	C7	D7	E7	F7	G7	B8	C8	D8	E8	F8	G8	B9	C9	D9	E9	F9	G9	B10	C10	D10	E10	F10	G10	B11	C11	D11	E11	F11	G11
43069.7972222222	0	11.40238	9.208941	8.332108	11.35403	9.534237	13.49682	9.116431	9.432159	11.28721	12.43462	10.235	9.522926	11.97217	10.66132	10.38905	11.04337	9.288757	12.82359	8.517801	11.20201	10.01086	8.630515	9.660956	11.88505	7.804573	8.478324	7.236854	9.351099	7.240204	15.33176	12.77318	15.0537	12.22867	9.396724	9.879411	12.36587	12.02156	14.73684	10.59221	12.65029	9.378851	12.4538	11.58115	11.06816	9.122251	11.32562	12.54906	11.11363	14.08963	11.09741	12.07119	15.99936	13.92974	12.60083	13.6119	13.15495	11.65345	11.44208	10.88395	10.52396
43070.1277777778	7.93333333333333	13.68213	10.63484	8.702441	12.73351	10.53099	14.78576	10.48096	10.16005	12.34698	14.47675	11.4741	10.68753	13.88236	11.84543	11.46443	12.43194	9.610843	13.78587	8.975032	11.67021	10.90667	9.293852	10.65322	12.95343	8.945829	9.33882	7.878467	9.499163	7.783868	17.14156	14.34345	16.54704	13.31183	10.58531	10.83641	13.28265	12.65257	15.81297	13.068	14.17925	10.63234	13.23093	12.42149	11.68172	10.37854	12.27134	12.9285	12.75534	16.34976	12.37854	13.16052	20.07591	15.03348	14.28125	15.85701	15.46115	12.36361	12.91636	12.10079	11.97628
43070.4680555556	16.1	14.96574	11.90664	9.901876	13.4734	11.0647	15.2345	10.92332	10.90357	12.9511	14.79861	11.77042	11.42675	14.3209	12.94569	11.63154	13.65117	9.700485	14.69976	10.28981	13.14125	11.14654	10.26667	11.07441	13.90946	9.648609	10.14076	9.102943	10.14193	7.536938	17.36356	15.21387	18.39957	14.61041	11.71757	11.51332	14.52457	13.43553	16.93454	13.42993	15.2265	11.20456	14.11503	13.18347	12.8321	10.86317	12.54403	15.04284	13.3793	18.00558	14.18746	14.52358	21.46582	15.99868	15.12351	16.73773	16.53264	13.77288	13.26584	13.21067	12.53801
43070.7972222222	24	16.76648	13.52471	10.49583	14.53683	11.41124	16.11938	12.26246	12.09269	14.07153	16.49881	13.23936	12.96362	15.95228	13.54553	12.53616	15.01934	10.44525	15.62776	10.48572	13.7805	11.83181	10.55675	11.20375	14.93439	10.40354	10.30454	9.17069	10.69801	7.959096	15.63187	16.10945	19.8434	15.74937	11.70967	12.19581	15.78577	14.78144	18.64362	14.08042	15.57792	10.94657	15.06975	14.2207	13.11267	11.28031	13.24034	14.85891	14.39902	20.51815	15.61179	15.89203	22.74518	16.75643	16.42989	18.27686	16.64111	14.59364	14.29142	14.18188	13.38034
43071.1277777778	31.9333333333333	19.05626	14.30231	11.80528	16.23432	11.80813	17.05026	13.36568	13.01154	14.99059	17.57175	14.05485	13.44569	17.40182	14.93427	13.38667	15.18964	11.60239	17.00956	11.55286	14.2781	13.35606	11.69673	11.65209	15.76136	11.47873	11.13661	10.03778	11.73388	9.066919	16.56742	18.5411	21.83511	16.98203	12.77532	13.11991	16.7928	15.9231	21.11967	15.81366	18.03964	12.23191	16.33878	16.03595	14.17856	12.86736	14.43161	16.49793	15.51228	21.90244	16.67451	17.97705	23.32128	18.34114	17.70958	19.83592	18.26469	16.05341	15.43437	14.77531	14.81002
43071.4611111111	39.9333333333333	20.80719	16.31365	12.84617	17.24053	12.80236	18.859	13.91196	15.11622	17.0513	20.14473	14.83845	14.48651	19.81643	16.84483	14.41753	17.81122	12.08863	17.86531	12.84878	16.34653	14.2986	12.91829	13.04425	16.95235	12.29807	12.15636	11.01319	12.50609	9.660129	19.0257	19.41294	23.85748	19.22773	14.303	13.83552	17.87937	17.91689	22.9071	16.63216	20.08484	13.16653	17.90622	17.4772	15.70442	13.85097	15.5318	17.91635	17.10939	25.03916	19.65712	19.91833	26.44218	20.53658	19.4031	21.15616	20.25372	17.48943	17.19363	16.80508	16.0742
43071.79375	47.9166666666667	22.94566	18.16961	14.40586	19.08806	14.27902	20.90227	14.89706	15.44029	18.00862	21.68568	16.20315	14.63214	20.9761	17.8416	15.68252	19.17937	13.59185	18.27959	13.62917	17.84804	15.43812	13.92879	13.74311	18.35746	13.83077	12.85448	12.70578	14.01206	9.883346	19.94253	22.45501	26.16502	20.62462	15.65304	15.11313	19.34174	19.02175	26.02108	18.85499	23.60309	14.54109	18.75198	19.24874	16.91771	14.92978	17.15391	19.55617	18.57256	28.11932	23.24773	21.92717	29.55573	22.41885	21.02137	24.93251	22.36706	19.98751	18.48409	18.19813	18.08913
43072.1277777778	55.9333333333333	25.74115	20.05036	15.81145	21.58889	15.11061	20.70564	16.07412	16.67628	18.51148	24.66712	17.8077	16.40827	23.4814	18.66522	16.75208	20.97261	13.87017	20.71179	15.35855	19.77861	16.85504	15.21823	14.8649	20.06628	14.60411	14.20212	12.85812	14.76587	10.27406	21.47194	25.04989	29.26342	23.46544	16.63943	15.78268	20.993	21.82684	28.72173	22.03783	25.57765	15.6168	20.39037	20.54373	18.83968	16.62032	18.84688	20.33122	20.55515	31.00466	24.69725	24.39088	31.31121	24.17399	22.18952	26.32907	24.91142	20.6106	20.24926	20.06072	18.99092
43072.4611111111	63.9333333333333	29.08094	21.32567	16.8133	22.74174	16.89284	23.16266	17.25006	17.40581	20.80194	26.08641	18.97038	17.66802	23.7258	20.53218	17.45878	23.19171	15.70748	22.15925	16.59091	21.40554	17.45791	16.31357	15.46058	21.6329	15.49679	14.97477	13.92345	16.18444	11.15219	23.03805	26.05118	31.54466	25.10185	18.44589	17.06002	22.77497	24.99582	30.8984	23.67382	27.00222	16.2997	21.71752	23.33262	20.22888	18.29867	20.43262	22.59313	22.27814	34.07628	27.60028	26.97212	33.17016	25.14936	22.98044	28.66752	27.11148	23.19402	21.58073	22.24286	21.00391
43072.79375	71.9166666666667	30.5176	23.38633	18.32421	25.30075	17.53067	24.87917	18.62616	19.23621	22.32071	29.12428	19.86294	18.9563	24.99114	21.43255	18.32169	23.5832	16.23373	23.01264	17.46995	22.53979	18.34784	17.54191	16.5015	22.61907	16.44654	16.45985	15.16112	16.63335	11.44771	24.19174	27.91024	33.63007	26.85588	19.95845	18.52787	23.85033	27.62995	34.12074	26.55711	29.28287	17.16994	22.44574	23.6861	21.94003	20.10817	22.3954	24.51769	22.83771	37.34694	30.5667	30.55924	37.73885	27.57823	25.53352	30.29551	29.59321	25.03972	22.96149	24.07436	23.22103
