Label: 171017 semi log dose response PRMT5i 																																																													
Metric: Phase Object Confluence (Percent)																																																													
Cell Type: G729																																																													
Passage: 11																																																													
Notes: 																																																													
Analysis Job: 729 DR PRMT5i																																																													

Date Time	Elapsed	B2	C2	D2	E2	F2	G2	B3	C3	D3	E3	F3	G3	B4	C4	D4	E4	F4	G4	B5	C5	D5	E5	F5	G5	B6	C6	D6	E6	F6	G6	B7	C7	D7	E7	F7	G7	B8	C8	D8	E8	F8	G8	B9	C9	D9	E9	F9	G9	B10	C10	D10	E10	F10	G10	B11	C11	D11	E11	F11	G11
43025.7944444444	0	6.093543	5.070854	5.134888	4.7826	7.095767	6.372419	5.918936	4.624036	4.710675	4.599324	4.489148	4.790198	4.771755	4.506935	4.410384	5.801886	4.900547	4.60713	4.883071	5.521057	4.637558	5.289756	6.38335	4.635019	4.490788	4.799575	4.395291	4.726959	4.466094	4.241096	9.122354	6.230105	6.043376	6.823227	6.002482	3.955138	5.276165	6.339004	5.803285	5.388864	5.135578	4.437168	5.74293	4.81548	4.967551	5.446455	4.883468	5.232009	5.224204	5.343878	4.948158	5.510351	5.374685	5.213411	4.43292	4.680281	4.416981	4.873435	4.76528	4.652737
43025.9611111111	4	6.635893	5.582846	5.595331	5.490612	7.761452	7.085836	6.331993	5.193153	5.529554	5.508451	5.318923	5.22011	5.189924	5.052722	5.484551	6.631299	5.242387	4.733211	5.287909	6.022463	5.169097	6.07522	7.204734	5.007201	4.868789	5.422814	4.826222	5.112075	4.938643	4.643343	9.718893	6.986246	6.620265	7.912727	6.798688	4.455249	5.807602	6.879264	6.579993	5.831019	5.263024	4.927936	6.204082	5.31623	5.553212	6.192148	5.538568	5.799071	5.745226	5.880115	5.722552	6.151013	6.148803	5.530901	4.905072	4.993696	4.749755	5.287926	5.498919	5.168061
43026.1277777778	8	6.870336	6.017852	6.014071	5.94192	8.071672	7.550442	6.748193	5.678344	5.793942	5.464208	5.813629	5.412763	5.729805	5.523112	5.429307	6.694901	5.795583	4.834355	5.656033	7.115316	5.638435	6.367429	8.242792	5.469751	4.888874	5.913996	5.225032	5.252714	5.214412	4.878374	10.81313	7.373763	7.098011	8.513275	7.035982	4.803875	6.435987	7.536057	6.91446	6.722152	6.441358	5.478472	6.7197	5.599839	6.143174	6.891612	6.194826	6.297818	6.300322	6.554435	5.844696	6.686093	6.646116	5.943439	5.021344	5.178371	5.109917	5.424541	5.884552	5.60666
43026.2944444444	12	7.402879	7.196238	6.57944	6.169802	8.804172	8.590243	7.655248	6.628035	6.264194	6.644302	6.171374	5.790695	6.127321	5.959984	5.967185	7.436812	6.508896	5.469854	5.992086	7.329485	6.251174	7.279871	9.089059	6.022358	5.812264	6.336206	5.888956	6.229605	5.664787	5.716939	11.73011	8.19917	7.286986	9.37652	7.598036	5.094271	6.871994	7.72814	7.448486	7.69754	7.421893	5.95109	7.601039	6.261086	6.786513	7.255695	6.821724	7.249201	6.812572	7.131254	6.363682	7.055167	7.342731	6.4072	5.297009	5.470805	5.331392	5.941661	6.128858	6.07591
43026.4618055556	16.0166666666667	7.933573	7.699906	7.215631	6.949274	9.625227	9.011798	8.284669	7.332715	6.858871	7.496822	6.669792	6.228379	6.770539	6.622975	6.914321	8.639064	7.646976	6.136214	6.917981	8.30622	6.871529	7.326463	10.25845	6.939343	6.157939	7.311026	6.322237	7.179953	6.105009	6.189506	12.53903	8.797248	8.447826	10.26643	8.708261	5.525755	8.071103	8.597721	8.049638	8.781878	7.849904	6.715832	8.633399	7.082866	7.433186	8.086766	7.232088	7.622108	7.922778	7.968111	6.838977	7.985637	7.811393	6.753892	5.572554	5.992208	5.991276	6.345894	6.512471	6.376271
43026.6277777778	20	8.357906	8.307706	7.442995	7.307225	10.57402	9.471016	8.976518	8.196131	7.459538	8.034406	7.312994	6.83017	7.225422	7.006814	7.472024	9.337043	7.76007	6.783129	7.319003	9.150347	8.113636	8.488685	10.66018	7.295725	6.601233	8.233725	6.776928	7.414949	6.279875	6.932781	13.27688	9.965339	9.937001	11.68777	9.884158	5.463068	8.891121	9.272575	8.865202	9.391267	7.63026	7.743009	9.37379	7.290544	7.761037	8.700782	7.910276	7.719766	8.817987	8.791878	7.322197	8.727964	7.936369	7.218963	6.370952	6.320871	6.187659	6.531968	6.929327	6.899971
43026.7944444444	24	9.366106	9.232373	8.003789	7.683241	10.84319	10.80446	9.60283	9.505431	8.0591	9.00185	8.408262	7.375542	7.886376	7.41666	8.461296	10.34462	7.867863	7.794557	7.925456	9.762999	8.362293	9.085794	11.87303	7.767756	7.370274	8.658525	7.552238	7.829406	6.639605	7.228755	13.83852	10.55575	10.74657	12.33607	10.43803	6.120862	9.18226	9.813338	9.781839	10.08367	8.667298	7.975571	10.4481	7.831495	8.908011	9.439964	8.457548	8.805431	9.302643	9.727373	8.05266	9.053986	8.640463	8.060085	6.651504	6.572206	6.712999	7.412895	7.480935	7.616841
43026.9611111111	28	10.13888	9.718826	8.95942	8.121908	12.33741	11.75248	10.72626	9.694579	8.4657	9.278674	9.718255	7.626944	8.188636	8.031868	8.701594	10.81665	8.685362	8.154477	8.838054	10.71782	9.084432	10.01537	12.28407	8.85762	8.046616	9.931735	8.134066	8.672737	7.262568	7.733822	15.1392	11.32148	11.1937	12.95184	11.14911	6.66677	10.30442	10.57532	10.31179	10.67332	9.527743	8.86615	11.20377	8.761621	9.386967	10.27701	9.292504	9.468287	10.35933	10.55567	8.35511	9.791356	9.812648	8.552909	6.779346	7.005139	7.021562	7.843843	7.915526	7.982478
43027.1277777778	32	10.55473	10.22743	9.93676	9.355001	13.60213	12.14883	11.80853	10.57171	8.998121	10.21046	10.02765	8.047255	9.328165	8.286033	9.648058	11.24656	9.769562	8.794725	9.980726	11.34365	9.798435	10.28668	13.49172	9.77918	8.650444	10.69283	8.414324	8.876287	7.415088	8.652344	15.77881	12.68733	12.46032	13.77706	11.7871	7.03845	11.43366	11.1904	11.43189	11.87068	10.66959	9.515362	12.18556	8.961095	10.66717	11.10711	9.793894	10.7632	11.68302	11.64606	9.058856	10.61794	10.82458	8.981627	7.31997	7.560666	7.318847	8.242791	7.858348	8.779443
43027.2944444444	36	11.10175	10.73766	10.3879	9.760029	14.29772	12.60498	12.63475	11.54055	9.861485	11.21765	11.16709	8.571558	9.891827	8.860487	10.03376	11.886	10.08301	9.267101	10.69568	12.0322	10.83677	11.23677	13.98339	10.19041	9.252302	11.53608	9.148845	9.927883	7.865274	9.540454	16.6685	13.76324	13.3435	14.90846	12.59705	7.705052	12.32728	12.07578	12.43552	12.1269	11.98017	9.843162	13.40303	10.1079	11.25129	12.13821	10.4065	11.21669	12.40669	12.28752	9.615075	11.3337	12.0581	9.706512	7.838092	7.833377	7.826902	8.58945	8.448413	9.431866
43027.4618055556	40.0166666666667	11.66185	11.6017	11.22669	10.46488	15.15267	13.25388	13.26497	12.37209	10.16234	11.8454	11.64056	8.839557	10.83494	9.935085	11.33282	12.65169	10.29839	9.990155	11.0664	13.39443	11.54589	11.82198	15.14839	10.97223	10.35191	12.04664	9.60497	10.47816	8.109716	10.09817	17.15781	14.68777	14.20198	15.27223	14.05435	7.986623	13.01443	12.46111	13.09379	13.29083	13.17069	11.21688	14.61583	10.52384	11.95772	12.61572	11.48013	11.88401	13.3591	13.68742	10.62641	12.50977	12.47175	10.9833	8.206474	8.132132	8.239441	8.920358	8.73242	9.8108
43027.6277777778	44	12.8818	12.42412	11.35637	11.29457	16.02063	14.00408	14.36281	13.81263	10.67118	11.61362	12.92468	9.424907	11.48551	10.59376	12.18865	13.78599	11.56984	10.70894	12.35375	14.16914	12.87301	12.65953	15.76774	11.54805	11.02115	13.56584	9.550971	10.79591	8.675707	10.65746	18.2335	15.21939	14.54399	16.60156	14.83272	8.275481	13.90395	13.46579	13.83332	14.11738	12.97061	12.12018	16.32467	11.03177	12.89738	13.21628	12.31192	12.37456	14.62493	14.88248	11.23499	13.15221	13.43427	11.69789	8.893417	8.539542	8.710747	9.747803	9.31411	10.28673
43027.7944444444	48	13.68735	13.17197	12.35143	12.12583	16.80553	14.9274	14.90271	14.89709	11.2633	12.99068	13.1986	9.709225	12.13467	10.96796	12.39079	14.33331	11.68703	11.26492	13.63587	15.69162	13.29385	13.93871	16.44286	12.031	11.59237	14.8514	10.44407	12.06413	9.229042	11.75472	19.35362	16.79888	15.75968	17.09627	15.84785	8.999227	15.19098	14.05184	15.16538	14.7854	14.02756	12.53013	16.54385	11.54193	13.23797	13.79794	12.87118	13.43411	15.38593	15.21001	12.06442	15.08527	14.51268	11.86737	9.094759	9.516331	9.36336	10.08084	10.06013	10.88424
43028.1277777778	56	14.34031	14.62825	13.76896	12.55559	18.42488	16.68405	16.35539	16.17422	12.08934	14.53607	14.52885	10.69812	13.03744	12.35622	13.28811	15.67857	12.57018	12.61256	15.39739	17.61498	15.75823	15.07332	19.11209	13.25198	13.36936	16.57172	11.60301	12.72874	10.0598	12.9569	21.37663	18.2545	17.80853	17.86714	16.71087	9.916416	15.92128	15.57319	17.05871	16.26466	16.0829	14.13983	18.81111	12.85538	15.46096	15.77448	14.18889	15.27289	17.2802	17.53255	13.65264	17.02658	17.61584	13.67212	10.21013	9.945862	10.38572	10.97608	11.08675	11.45048
43028.4611111111	64	16.2844	15.66798	14.85389	13.67657	20.60108	18.13603	18.85798	18.75846	12.93416	15.72262	16.40138	11.42493	14.34604	13.55236	15.20617	17.05423	13.98132	13.02147	17.42552	19.74107	17.41224	16.78592	20.89799	16.173	15.13677	18.28242	13.15189	14.28342	10.91776	14.07283	23.79977	19.78377	19.67731	20.08955	18.20014	10.67018	18.25657	17.44707	19.25253	17.45897	17.29175	16.06177	21.54925	15.13946	16.85666	17.16287	15.9632	16.4167	19.76032	19.84225	15.49123	19.15199	20.26548	15.94763	10.91666	11.10689	11.08088	12.05682	11.6792	13.29249
43028.7944444444	72	16.65945	17.15956	16.47717	14.4194	22.06976	19.06846	20.90356	20.73949	14.72651	17.96008	17.97619	12.84136	16.66908	14.48162	16.67062	18.12215	15.29255	15.20415	19.51009	22.15251	19.84881	17.91613	22.20916	16.47906	17.81162	20.80974	14.54805	16.77731	11.73781	16.19857	25.60381	21.91657	21.60526	21.77325	19.92405	11.73498	20.96452	19.72252	21.05562	19.50547	18.58346	18.65663	24.68052	16.55072	18.82529	19.46096	17.83923	17.74641	22.38305	22.3883	17.74567	22.07451	23.06736	16.86687	11.74443	11.7359	11.84419	12.77629	12.25255	14.32152
43029.1277777778	80	18.18893	18.72123	18.23519	16.49332	24.3007	20.86449	22.71251	21.94818	15.56014	18.85106	18.97728	13.58049	17.83377	15.87065	18.14258	19.68482	16.56467	16.61899	21.71695	23.64958	21.56585	19.77548	24.46317	18.22032	19.92181	22.72651	16.2003	18.84697	12.25828	17.30812	26.92741	24.79836	23.91329	23.15755	21.88999	12.58401	23.23975	21.84255	23.3089	21.26513	20.6718	20.48942	27.16075	17.3233	21.31226	21.00575	18.95906	19.53845	24.58224	24.82736	19.42808	24.06802	25.49921	19.63649	12.81437	13.04779	12.58294	14.23006	13.37949	15.67794
43029.4611111111	88	18.82973	19.5424	19.66664	17.28536	26.21634	22.69198	24.15788	23.27358	16.49001	20.95592	20.47591	14.71672	19.04518	17.18448	19.23835	20.65439	17.61116	17.86629	24.15454	25.29008	23.83679	20.90574	25.36777	19.62685	22.47242	25.47728	17.20946	20.42288	12.94096	18.76918	29.01621	25.94551	25.81004	24.13551	22.73184	13.15515	25.35346	23.78756	25.5667	23.08512	21.91289	21.9076	29.98765	18.9635	22.46058	22.71648	21.3556	21.69326	26.71386	27.39908	20.47286	26.91118	27.45372	21.74488	14.30228	14.15313	13.7706	15.30832	14.43059	17.06384
