Label: 171017 semi log dose response PRMT5i																																																													
Metric: Phase Object Confluence (Percent)																																																													
Cell Type: G549																																																													
Passage: 12																																																													
Notes: 																																																													
Analysis Job: 549 DR PRMT5I Patty 																																																													

Date Time	Elapsed	B2	C2	D2	E2	F2	G2	B3	C3	D3	E3	F3	G3	B4	C4	D4	E4	F4	G4	B5	C5	D5	E5	F5	G5	B6	C6	D6	E6	F6	G6	B7	C7	D7	E7	F7	G7	B8	C8	D8	E8	F8	G8	B9	C9	D9	E9	F9	G9	B10	C10	D10	E10	F10	G10	B11	C11	D11	E11	F11	G11
43025.75	0	3.01617	2.805782	3.237369	3.790858	3.201415	3.238285	3.633106	3.097922	3.150368	3.062193	2.96666	2.582615	3.109008	2.942276	3.049534	2.928928	2.998349	3.022405	3.140904	2.726155	3.639806	3.559021	3.229236	2.719869	2.964398	3.963686	2.858815	3.342624	3.209549	3.438121	3.121253	3.332418	3.778183	3.784693	3.528404	3.129127	3.386677	3.748895	3.145032	3.79597	3.471503	3.284807	3.410353	3.29035	3.836966	4.227211	4.183228	3.687866	4.036597	3.552045	3.225212	3.772968	3.856429	3.665709	4.475574	3.63915	3.28833	3.179674	3.613194	3.554946
43026.0833333333	8	3.942204	3.911586	4.384273	4.975513	4.3	4.230217	4.8562	4.286737	4.411403	4.107053	4.16601	3.631811	4.63811	4.02247	4.431987	4.02266	3.774988	4.148413	4.295683	3.529457	4.721329	4.646521	4.230803	3.79989	3.919616	4.774293	3.711904	4.324333	3.917267	4.257657	4.067681	4.303938	4.666656	4.556738	4.609858	3.945969	4.547896	4.757163	4.070927	4.520698	4.700624	4.197129	4.598254	4.417291	4.837101	5.430223	4.932944	4.683804	5.208419	4.564924	4.095207	5.000121	4.759546	4.447184	5.403939	4.435632	4.094672	4.233411	4.415495	4.446338
43026.4166666667	16	4.392389	4.532182	5.204482	5.756848	5.259656	5.057333	5.383372	4.596958	4.980382	4.928005	4.849483	4.121197	5.290102	4.720674	4.972093	4.776677	4.269555	4.879462	5.243406	4.117916	5.792975	5.354377	5.022104	4.506244	4.460826	5.710775	4.195695	4.771859	4.432937	4.670161	4.606231	4.875473	5.112352	5.186971	4.855457	4.671422	5.151069	5.139585	4.572039	5.082408	5.199508	5.067452	5.134594	4.856149	5.728752	6.01338	5.583589	5.348869	5.819224	5.572208	4.989707	5.753879	5.795583	5.280914	6.064426	4.943254	4.389627	4.671422	5.21752	5.139119
43026.75	24	5.26886	5.507674	6.263952	6.832863	5.999115	5.795013	6.223285	5.627659	5.875762	5.543213	5.887315	5.005958	6.195603	5.805512	6.098827	5.733259	5.132194	5.700828	6.096115	4.771116	6.431548	6.608625	5.943595	5.358676	5.112369	6.584501	4.503913	5.588216	5.29188	5.641059	5.478765	5.562226	5.905034	6.319386	5.648623	5.653701	5.967375	6.411741	5.408653	5.965889	6.457089	5.791611	6.288336	6.017317	6.814869	7.211503	6.373611	6.289752	6.690221	6.431135	5.994919	6.623804	6.732203	6.062406	6.703743	5.418221	4.990502	5.426717	6.156885	5.802301
43027.0833333333	32	5.228191	6.143277	6.652955	7.411167	6.492439	6.147923	7.252086	6.373076	6.427939	6.221282	6.535094	5.672818	6.838544	6.561153	6.775358	6.334669	5.449788	5.988616	6.798706	5.004162	6.727022	7.019024	6.456277	5.437803	5.653649	7.102484	5.067262	5.916103	6.070989	5.984695	5.758801	5.917744	6.434761	6.746552	5.985749	6.334065	6.388273	7.052024	6.262762	6.592358	6.493285	6.20156	6.9357	6.344495	7.480468	7.338983	7.222763	6.657841	7.040731	7.035186	6.569441	7.265106	7.007038	6.604929	7.576587	6.114852	5.665617	6.008803	6.390586	6.177988
43027.4166666667	40	5.502666	6.563553	7.226839	8.178966	7.093815	6.827958	7.727449	6.42604	7.004846	6.565538	7.080638	6.291513	6.901715	7.341367	7.450489	6.659793	5.772443	6.472753	7.361658	5.606228	7.709127	7.641604	7.118458	6.089881	5.882031	7.650085	5.625759	6.937391	6.679531	6.55364	6.235373	6.60828	7.149146	7.354146	7.018694	6.860458	7.041783	7.596377	6.65007	7.112	7.39288	6.941797	7.442407	7.055185	8.381668	8.488046	7.977263	7.602405	7.665609	7.798321	6.937409	7.928875	7.667181	6.958668	8.022593	6.30899	5.968533	6.233542	6.848146	6.704968
43027.7951388889	49.0833333333333	6.277596	7.225094	8.195044	9.368973	8.216214	8.154045	8.561819	7.550131	8.055456	7.276556	8.107005	6.789829	8.499564	8.012112	8.609619	7.533657	7.099272	7.602025	8.259663	6.469109	8.741641	8.724562	7.93732	6.841929	6.830705	8.409212	6.281896	7.751886	7.482748	7.193682	7.016848	7.856778	8.20024	8.051451	8.002838	7.827559	8.007155	8.517818	7.6381	8.204212	8.703909	8.082569	8.611796	8.25001	9.600965	9.39296	8.734941	8.899634	8.747841	9.028032	8.153217	9.173608	8.80526	7.645975	8.955311	7.255263	6.69257	7.381793	8.402496	7.775613
43028.0833333333	56	6.641851	7.397198	8.596305	9.191204	8.082863	7.844688	9.321517	7.791863	8.514882	7.500517	8.121614	6.989234	8.969593	8.758754	9.022902	7.911417	7.180765	7.680978	8.56301	6.87184	9.284959	9.390938	8.428676	7.262551	7.280234	9.278914	6.643147	8.058739	7.60465	7.699682	7.148851	8.425601	8.463109	8.359134	8.434063	8.134652	8.708294	8.935814	7.954191	8.599604	8.751347	8.604922	9.038512	8.729984	10.02646	9.982298	9.16133	9.263874	9.251041	9.256292	8.561785	9.145098	9.258398	8.481466	9.572747	7.721476	7.262516	7.715794	9.069908	8.452747
43028.4166666667	64	7.58339	8.948264	9.636141	10.95926	9.293645	8.859624	10.27993	8.957711	9.781876	8.53683	9.728271	7.703325	9.888044	9.508022	9.778543	8.877687	8.058427	8.949163	9.808935	7.699699	9.556946	10.46837	8.890638	7.828179	8.533739	10.29843	7.611022	8.926264	8.404568	8.713751	7.909085	9.265841	9.388935	9.302659	9.005943	8.774608	10.61782	10.21907	8.756458	9.394323	10.19588	9.702576	10.00143	9.634707	10.93786	11.27915	10.42772	10.59811	9.964995	11.04351	9.379524	10.64189	10.07023	9.409347	10.24607	8.683358	8.241168	8.77497	9.900461	9.744401
43028.7493055556	71.9833333333333	8.014893	9.310464	10.06339	11.9143	10.31994	9.928989	11.26915	9.978033	11.01032	9.725077	10.13931	8.712923	10.7713	10.37341	10.63876	9.814306	8.631361	9.571142	10.31775	8.333902	10.73048	11.24207	9.845339	8.851092	8.669146	10.77346	8.330673	9.888079	8.849555	9.209907	8.641413	9.730688	10.39054	10.06336	10.19766	9.691073	11.22295	11.42709	9.785501	10.53021	11.25855	10.5585	11.16896	10.981	11.63748	12.17011	11.36758	11.92776	11.26183	12.02334	10.00844	11.78672	11.01255	10.33771	11.39435	9.897438	8.957849	9.675153	11.47413	11.09933
