Label: 180227 G706 DR PRMT5																																																													
Metric: Phase Object Confluence (Percent)																																																													
Cell Type: G706																																																													
Passage: 13																																																													
Notes: 																																																													
Analysis Job: 180327 706 DR PRMT5																																																													

Date Time	Elapsed	B2	C2	D2	E2	F2	G2	B3	C3	D3	E3	F3	G3	B4	C4	D4	E4	F4	G4	B5	C5	D5	E5	F5	G5	B6	C6	D6	E6	F6	G6	B7	C7	D7	E7	F7	G7	B8	C8	D8	E8	F8	G8	B9	C9	D9	E9	F9	G9	B10	C10	D10	E10	F10	G10	B11	C11	D11	E11	F11	G11
43158.7944444444	0	6.661347	6.73234	6.575469	8.697104	6.938705	8.481535	7.428937	6.600371	7.463959	6.045155	6.253833	7.347117	5.91479	6.497067	7.588088	6.735051	5.70492	6.913786	6.904322	6.820637	6.379379	6.736243	5.265943	5.742256	8.304545	6.961275	4.584455	6.165105	4.742916	6.564779	6.341456	6.013517	5.964646	5.210233	6.269254	5.815269	5.98233	4.986547	6.238395	6.045621	5.462447	4.968069	7.342731	6.811726	6.434433	5.493496	6.789397	5.412314	5.189061	6.493769	6.269289	7.115902	5.859858	6.198607	6.290081	6.697319	7.012427	6.544626	5.539449	6.951415
43158.9611111111	4	6.940328	6.611976	6.660018	8.845238	6.92173	8.989244	7.537819	6.898399	7.298349	5.743741	6.216239	7.398165	5.820278	6.359122	7.783522	7.06052	5.890995	6.88056	6.852844	6.5391	6.278441	6.517548	5.102612	5.911407	8.402184	7.286589	4.616869	6.43331	4.804722	6.715175	6.417803	6.111519	5.983677	5.168027	6.021859	5.835077	6.174309	4.961455	6.296229	6.057796	5.374409	5.236637	7.063923	6.634701	6.426575	5.559792	6.959825	5.70378	5.222303	6.4908	6.455519	7.212799	6.008579	6.421256	6.221194	6.628001	7.255902	6.679186	5.669727	7.055996
43159.1277777778	8	6.941036	6.946096	6.706316	8.798645	6.928602	8.931772	7.669616	7.212729	7.41032	5.788105	6.127251	7.5043	5.941593	6.473495	8.020988	7.063301	5.98442	6.801261	7.102968	6.634201	6.443913	6.766653	5.520125	6.098982	8.363898	7.220966	4.686844	6.219053	4.707756	6.392193	6.237531	5.902772	6.138597	5.317024	6.07712	5.76158	5.832314	5.169961	6.312012	6.490937	5.58174	5.343048	7.243935	6.662281	6.046846	5.440774	7.128905	5.633945	5.467575	6.362387	6.490919	7.139802	5.974093	6.444674	6.161548	6.804542	7.189624	6.622372	5.600339	7.13457
43159.2944444444	12	7.062075	7.323528	6.995917	8.872247	7.073543	8.956381	7.886376	6.963451	7.538596	5.964664	6.509052	7.513038	6.169388	6.707196	8.2	7.004362	6.004504	6.958634	7.064786	6.92185	6.851893	6.899366	5.622427	5.912477	8.891968	7.103693	4.857755	6.651901	4.881983	6.860321	6.52456	6.417958	6.027662	5.380747	6.21952	5.880598	6.250725	5.1314	6.329506	6.345325	5.801644	5.46989	7.497116	6.664404	6.711945	5.949778	7.289403	6.031478	5.632633	6.613219	6.653352	7.449039	6.407026	6.5582	6.512678	7.349656	7.363091	7.315099	5.898092	7.371621
43159.4611111111	16	7.05496	7.453805	7.192111	8.927939	7.620848	8.864424	7.83096	7.316292	8.108438	6.062061	6.51627	8.059378	6.208502	6.69756	7.957265	7.191661	6.195965	6.983708	7.300076	6.886397	6.854742	6.836921	5.626847	5.990913	8.649803	7.565051	5.013141	6.737832	4.794119	6.561567	6.817961	6.804525	6.403383	5.603137	6.678927	6.02153	6.273693	5.274836	6.790605	6.307194	5.740098	6.021341	7.632366	7.145484	6.245147	5.888939	7.145329	6.04588	5.608213	6.399601	6.889765	7.585515	6.159907	7.00519	6.561999	7.117508	7.664556	7.308797	5.569428	7.313547
43159.6277777778	20	7.375783	7.292081	7.111101	9.500597	7.459538	9.37854	8.144979	7.459918	8.175287	6.348658	6.723447	8.322177	6.389947	7.061936	8.217561	7.447519	6.266975	7.045444	7.358272	7.290267	6.461354	7.209793	5.74754	6.224147	9.174162	8.039829	5.1486	7.1163	4.895867	6.700185	7.040143	6.760247	6.561653	5.47994	6.670068	6.206412	6.373663	5.532265	6.843725	6.479228	6.00181	5.953611	8.066907	6.951552	6.519759	6.364234	7.318744	6.217827	5.849963	6.793024	6.956682	7.614096	6.573362	7.179055	6.69478	7.521897	7.800393	7.465548	5.699947	7.655732
43159.7944444444	24	7.405797	7.735566	7.282134	9.706253	7.454288	9.168341	8.679749	7.46073	8.411475	6.227308	6.995123	8.429521	6.468038	6.905859	8.467649	7.433566	6.289649	7.119201	7.83001	7.472646	6.702516	7.046861	5.659088	6.282292	9.109592	8.172506	5.425819	7.225904	5.119397	6.986195	6.951951	6.950845	6.658066	5.557081	6.636825	6.384508	6.464705	5.747627	6.747088	6.889626	6.268426	5.910577	7.842823	7.165464	6.632595	6.785442	7.38511	6.347863	6.032116	6.757743	6.739455	8.204816	6.68466	6.967717	6.880801	7.370707	7.875808	7.704464	5.915429	7.508583
43159.9611111111	28	7.488999	7.415243	7.383296	9.101942	7.517165	9.074519	8.648492	7.558938	8.417485	6.3064	7.199381	8.815967	6.904339	7.126178	8.612728	7.687628	6.608418	7.185617	7.629914	7.609899	6.995157	7.355664	5.829275	6.517306	8.945019	7.842721	5.323707	7.450506	5.307923	7.197239	7.128872	7.143499	6.565471	5.915171	6.511816	6.727713	6.405145	5.625016	7.020784	6.941019	6.811294	6.253522	8.050276	7.460591	7.071676	6.358673	7.654454	6.179576	5.824975	6.6619	7.321766	8.08074	6.751112	7.128768	7.232572	7.74679	7.887774	7.73156	5.878215	7.571303
43160.1277777778	32	7.8646	7.534658	7.425847	9.608857	7.448193	9.309947	9.012091	7.357306	8.487839	5.842158	7.041128	8.923882	6.764219	7.028746	8.502811	7.584048	6.639985	7.64632	7.94307	7.719903	6.998974	7.552272	5.903152	6.306072	8.978262	7.829475	5.339853	7.406626	5.362873	7.141477	6.749246	7.301128	6.855623	5.949001	6.546681	6.34864	6.376409	5.774722	7.155448	6.808894	6.652816	6.250828	7.852875	7.300872	7.005346	6.454551	7.805349	6.353303	5.972037	7.023514	7.069103	8.457497	6.678374	7.311525	7.174945	7.439489	7.697609	7.722528	6.129479	7.768084
43160.2944444444	36	7.822204	7.517269	7.310334	9.329269	7.367028	9.091684	8.769963	7.669132	8.292371	6.44526	7.130408	8.382584	6.82523	7.396317	8.384363	8.152215	6.72222	7.35368	7.935143	7.714602	6.73032	7.690338	5.945616	5.942489	9.483274	7.763611	5.5041	7.409079	5.579392	6.682639	6.949032	7.19306	7.043839	5.998891	6.585484	6.476742	6.560911	5.861637	6.918621	6.872046	6.70837	6.302048	8.166636	7.508635	6.857316	6.202994	7.720128	6.440373	5.784928	7.110376	7.226856	8.044508	7.02878	7.021958	6.874464	7.736205	7.745099	7.962705	5.733294	7.612283
