Label: 171017 semi log dose response PRMT5i 																																																													
Metric: Phase Object Confluence (Percent)																																																													
Cell Type: G583																																																													
Passage: 16																																																													
Notes: 																																																													
Analysis Job: G583 DR PRMT5i																																																													

Date Time	Elapsed	B2	C2	D2	E2	F2	G2	B3	C3	D3	E3	F3	G3	B4	C4	D4	E4	F4	G4	B5	C5	D5	E5	F5	G5	B6	C6	D6	E6	F6	G6	B7	C7	D7	E7	F7	G7	B8	C8	D8	E8	F8	G8	B9	C9	D9	E9	F9	G9	B10	C10	D10	E10	F10	G10	B11	C11	D11	E11	F11	G11
43025.7944444444	0	12.97561	14.52032	14.97268	14.97209	13.43448	14.58515	13.51357	12.18541	12.53457	13.25244	11.53231	10.5701	12.75979	11.71839	14.1767	13.21065	11.67677	11.49812	13.57482	13.52566	10.97416	11.87262	11.04345	10.35457	10.85754	9.139658	11.56782	11.34783	10.08182	12.01985	11.44455	13.17962	13.16353	14.04668	13.0643	15.81366	7.862734	10.18538	9.323554	8.340344	9.069736	9.556618	10.59896	10.26668	10.81356	14.33509	8.601278	8.830282	11.89089	12.24274	11.52551	9.409864	10.09598	11.49289	12.05648	10.43164	11.77439	12.47092	10.36881	9.738199
43025.9611111111	4	14.15725	15.27932	15.73495	16.26039	14.49245	15.00304	14.42563	12.67448	13.04465	13.88499	12.69538	11.80192	13.72118	12.67153	15.03943	14.15744	12.20886	12.32942	14.21923	14.35105	11.7063	12.91527	12.05216	11.1579	11.15141	9.71102	11.94395	12.98505	10.98767	13.17852	12.22325	14.25584	14.46238	15.03545	13.82372	16.31583	8.314684	10.76186	10.52037	8.877514	10.09111	10.08619	10.82076	10.61082	11.14682	14.58983	9.4008	9.62414	12.6968	12.40645	12.52613	10.52232	11.16353	11.81021	12.73356	10.64032	12.26816	13.49649	10.88215	10.1997
43026.1277777778	8	14.34046	15.94283	15.94145	16.06424	16.2616	16.25651	15.14147	13.90986	13.34539	14.7658	13.54436	11.90531	14.0715	13.27472	15.63849	14.89846	13.5048	12.74945	14.73841	15.07298	12.91231	13.37265	12.79055	11.35279	11.60683	10.30862	12.6671	13.48677	11.30564	14.98357	12.72083	15.50534	14.95664	15.87633	14.92455	17.50048	8.221567	11.60609	10.61407	9.289898	10.53859	10.86127	11.26003	11.29187	12.04544	15.61968	9.779249	10.15813	13.32438	14.02784	13.24493	10.66912	11.7642	12.92661	13.12137	11.78226	12.72762	14.28299	11.68504	11.12818
43026.2944444444	12	15.09491	16.17904	16.90442	16.92696	16.60396	17.17033	15.1453	13.99534	14.34398	15.36572	14.2088	12.65822	14.74183	13.82129	16.15979	15.32106	13.47199	13.35828	15.18887	15.627	13.40127	14.59945	14.08918	11.92321	12.25891	11.01193	13.17114	13.78119	11.93335	15.53983	13.2683	16.32229	15.77755	16.83937	15.43716	19.31183	8.805623	12.38338	11.37387	9.596113	10.96073	11.68252	11.68563	11.30935	12.43049	15.32084	10.05516	10.95081	13.61599	14.07965	14.37714	11.15673	12.28446	13.19528	13.78141	11.85802	13.24897	14.41744	12.19843	11.01032
43026.4618055556	16.0166666666667	15.40449	16.79613	17.13834	17.46674	16.86346	17.4894	16.14228	14.44126	14.22417	16.12304	14.09396	13.28059	14.84589	13.78839	16.9215	16.20044	14.61219	13.69722	15.9658	16.66791	14.20687	15.15154	14.20238	12.57251	12.51915	10.88586	13.65262	14.30739	12.29153	16.39996	13.60934	16.01262	16.13083	17.36292	16.2324	20.25465	8.7123	12.28065	11.44868	9.861105	11.56545	12.31082	11.81941	11.78361	12.64257	17.42528	10.65543	11.1135	14.65046	15.16671	14.85948	11.94855	12.75499	13.79535	14.36141	12.72648	13.73002	15.48008	13.17508	11.67081
43026.6277777778	20	15.54553	17.47019	18.43603	17.71603	18.05142	18.63036	16.42378	14.75944	15.21398	17.2979	15.34507	12.88199	15.33486	14.79191	17.79021	17.36292	15.40726	14.77923	16.40832	17.01098	14.71553	16.35857	14.91747	12.89404	13.00142	11.34363	14.69092	14.9865	12.47943	17.46987	14.17141	17.09993	17.4208	18.20967	16.80742	21.23872	8.987122	12.98809	12.19496	10.291	12.20601	12.05446	12.46512	12.20936	13.07511	17.07965	10.7258	11.65061	15.28328	15.87139	15.19222	12.34392	12.90832	13.94659	15.37892	13.08202	15.13955	15.97623	13.26729	12.40778
43026.7944444444	24	16.519	18.17907	19.73223	19.13292	18.82755	19.18787	17.1369	15.50246	16.04541	18.34188	16.45897	14.12501	16.58923	15.0942	18.40787	18.48202	16.89588	16.05758	17.13074	17.85294	15.50708	17.24202	16.18277	13.42906	14.03939	12.01669	15.27551	15.54806	13.63671	18.32967	14.72773	18.36814	17.79159	19.12064	18.00835	21.72251	9.269556	13.44739	13.40555	11.08762	13.05024	12.99172	13.36651	12.97823	13.72641	18.54476	11.51686	12.30331	16.4459	16.58365	16.08137	13.02979	14.39308	14.85197	15.83735	13.71465	15.93244	16.60683	13.94264	13.06782
43026.9611111111	28	17.08741	18.51295	19.51529	20.36451	20.06443	20.45592	17.95996	15.52698	16.8334	18.96465	16.84267	14.58727	16.57998	15.79959	19.78769	19.66755	17.47254	16.47826	18.24389	19.35902	16.4453	18.53023	16.65553	13.77633	14.7796	12.66799	16.48838	16.84626	13.99154	18.87713	15.91374	18.98425	18.87102	20.68585	18.72839	23.89981	10.53368	14.4041	13.68438	11.78679	13.75114	13.88302	14.11438	13.81624	14.14335	17.01112	12.08699	12.78019	17.00695	17.5774	16.5558	14.09866	14.92293	15.51498	16.07087	14.63934	17.03318	18.44802	14.69988	13.82667
43027.1277777778	32	17.69079	18.92493	20.59403	20.71103	20.89308	21.36691	18.74347	15.79004	17.55384	20.03623	17.82274	15.56893	17.87178	16.41063	20.22606	20.45588	18.12769	17.37932	18.53491	19.51331	17.43111	18.91963	17.70167	14.01293	14.85901	13.38296	16.30232	17.65616	14.71609	19.51766	16.16175	20.45231	19.84271	21.68321	20.04321	24.22635	11.00818	14.82919	14.53681	11.85866	14.61112	14.83228	14.62105	14.3388	14.62372	19.42664	12.71764	13.65885	17.81348	18.23925	17.60656	14.59805	15.60466	16.20173	16.71944	14.99176	17.4308	18.78279	15.41691	14.57135
43027.2944444444	36	18.36642	19.32824	20.92608	21.5845	21.25727	21.81945	19.20723	16.38922	17.82331	21.33829	18.95985	16.60357	18.07058	17.44047	20.99875	21.82419	18.95638	18.1244	19.32421	20.57696	17.44617	20.19861	17.70826	14.3803	15.61448	14.20314	17.83509	18.02208	15.58241	20.4435	17.02978	21.75216	20.62652	22.17862	20.54613	25.22552	11.51572	15.56043	15.59614	12.16101	15.5911	15.68124	14.97985	15.10902	15.4789	20.53041	13.37725	14.23668	18.92167	19.06512	18.03681	15.73535	15.89346	17.15453	17.06083	15.83912	19.06205	20.17291	15.76151	15.07419
