Label: 171122 semi log dose response PRMT5i day 																																																													
Metric: Phase Object Confluence (Percent)																																																													
Cell Type: G828																																																													
Passage: 13																																																													
Notes: 																																																													
Analysis Job: 171130 828 DR PRMT5i																																																													

Date Time	Elapsed	B2	C2	D2	E2	F2	G2	B3	C3	D3	E3	F3	G3	B4	C4	D4	E4	F4	G4	B5	C5	D5	E5	F5	G5	B6	C6	D6	E6	F6	G6	B7	C7	D7	E7	F7	G7	B8	C8	D8	E8	F8	G8	B9	C9	D9	E9	F9	G9	B10	C10	D10	E10	F10	G10	B11	C11	D11	E11	F11	G11
43061.7972222222	0	4.618061	4.444577	3.41467	3.642138	4.983732	5.838168	3.881193	3.622071	3.530269	3.069066	3.329569	4.932012	4.864524	3.600346	4.626385	3.708433	3.696777	5.043345	4.646917	4.817069	5.077399	4.215089	5.188318	4.160104	5.028217	4.585216	4.497402	3.573096	4.818675	5.09099	4.196386	3.041556	4.608321	5.124094	4.609513	4.542492	4.371874	3.844392	4.002317	4.605196	5.279603	5.675581	6.282345	3.397384	4.293957	7.050349	6.523714	5.424212	4.944204	4.233048	4.111734	5.021465	4.30323	6.270394	4.754331	4.201533	4.364397	5.132557	3.439123	5.128361
43062.1277777778	7.93333333333333	5.087467	5.207729	3.638684	4.097988	5.476107	6.448144	4.386984	4.044799	3.626492	3.270163	3.599949	5.400191	5.449443	3.906837	5.146251	3.979159	4.163782	5.983211	5.311135	5.416753	5.387361	4.631514	5.913289	4.452797	5.831934	5.135993	4.910305	3.980937	5.190304	5.812472	4.99392	3.340827	4.929507	5.473948	4.886301	4.833147	4.915727	4.617612	4.210409	5.04704	5.987527	6.463859	7.055859	4.752535	4.66208	7.656646	7.171491	6.252469	5.605106	4.668331	4.653324	5.385184	4.63975	6.997005	5.456247	4.401732	4.757819	5.547617	3.715738	5.9308
43062.4611111111	15.9333333333333	5.192325	5.823455	3.893315	4.656537	5.697893	7.178606	5.034521	4.502997	3.83676	3.379079	3.612193	5.971381	5.515497	4.291159	5.177939	4.367004	4.531336	6.045068	5.897453	5.584089	5.975716	5.085015	6.117857	5.203964	6.410792	5.643356	5.319926	4.511062	5.458734	6.396872	5.733777	3.917267	5.380332	5.886763	5.302069	5.663319	5.543887	4.926571	4.644085	5.586611	6.372782	7.010234	7.211727	5.301137	4.843543	8.459725	7.687714	7.085681	6.168801	4.901894	5.146441	5.85637	4.915382	8.011041	5.445955	5.07265	4.886179	5.877283	3.963721	6.864777
43062.7972222222	24	5.584331	6.177833	4.067284	5.20272	6.614722	7.630277	5.281674	5.085066	4.508455	3.750829	4.146012	6.841153	6.242021	4.865267	5.841777	4.661009	5.095342	7.116248	6.417059	6.099483	6.639399	5.575283	6.860062	5.871221	6.92622	6.138803	5.757953	5.204845	6.041356	7.370517	5.878767	4.396828	6.389688	6.538859	5.519123	5.933804	6.325845	5.528776	4.999948	6.058487	6.929692	7.711855	8.262859	5.902979	5.496069	9.331842	8.325009	7.936628	6.861444	5.665685	5.69658	6.54245	5.553834	8.57472	6.18227	6.15635	5.598751	6.576781	4.393149	7.172993
43063.1277777778	31.9333333333333	6.385993	6.670189	4.275116	5.439979	7.391532	8.526763	5.923875	5.258569	4.774794	4.723073	4.514568	7.550235	7.396472	5.161448	6.003899	5.420742	5.504962	7.694432	7.171198	6.624962	7.192508	6.277854	7.407023	6.488588	8.244534	6.806925	6.096719	5.402782	6.828562	8.329137	6.484392	4.879203	6.70502	7.281096	6.233369	6.687458	6.987679	6.166971	5.775966	6.839633	7.962203	8.308121	9.332258	6.186415	6.091418	10.09874	8.640911	8.606201	7.8369	6.092628	5.756434	6.745965	6.120153	9.123251	7.084766	6.383333	6.014709	7.499671	4.924898	8.236523
43063.4611111111	39.9333333333333	6.95789	7.187533	4.909994	6.040905	7.74515	9.168168	6.13264	5.84998	5.223167	4.787417	4.727598	7.831927	8.007207	5.881634	6.804768	5.608007	5.817463	8.487095	7.626683	7.334892	7.413482	6.731977	7.835242	7.370792	9.005839	7.36525	6.978026	5.817118	6.971655	9.232824	7.368531	5.28967	7.217805	7.6295	6.673332	7.651985	7.683448	6.896775	5.951678	7.333786	8.367595	9.411093	10.03338	6.509675	6.586641	11.54535	9.611619	9.436789	8.549592	6.82271	6.73443	7.500465	6.767051	10.36577	7.024152	6.903545	6.651228	7.926285	5.172585	8.951856
43063.7972222222	48	7.745443	7.878778	4.982109	6.623908	8.380219	10.31832	6.625756	6.480593	6.06125	5.052049	5.230851	9.143146	9.120886	6.337554	7.318831	6.061682	6.249413	9.546808	8.96809	8.068392	8.318222	7.0604	9.093946	8.118006	9.764019	7.733735	6.953331	6.251863	7.354543	9.948174	7.789739	5.42176	7.780586	8.715289	7.443667	7.994394	8.411561	7.400961	6.547234	7.874321	9.108764	9.894556	10.91501	7.080984	7.30878	12.13628	10.56556	10.53161	9.303558	7.467309	7.447278	8.227094	6.968339	10.91885	8.0839	7.876809	7.099065	8.287362	5.531022	9.667604
43064.1277777778	55.9333333333333	8.358683	8.594405	5.654064	7.218497	9.210373	11.43903	7.295189	7.008558	6.788568	5.651283	5.353981	10.17811	10.06345	7.066253	8.172023	6.678875	6.933178	10.1071	9.528038	8.726912	9.22899	7.900847	9.748372	9.154475	11.03521	8.620119	7.977643	6.847524	8.147102	10.73737	8.685482	6.179421	8.619498	9.457424	8.223363	9.06673	9.521614	7.943779	7.273049	8.420008	9.692108	10.68729	11.7163	7.409043	7.526611	13.00788	11.99814	11.46966	10.39931	8.015358	7.918687	9.095743	7.471177	12.21622	8.868293	8.448051	7.777203	8.505953	6.064289	10.76348
43064.4611111111	63.9333333333333	8.610156	9.088315	5.796135	7.876135	9.987289	12.13714	7.896513	7.695796	7.021441	6.420825	5.528415	11.01528	11.08897	7.629171	8.741329	7.267542	7.132843	10.96579	10.45347	8.846655	9.354985	8.682735	10.32766	9.727324	11.81725	9.076349	8.809785	7.439143	9.211308	11.68924	9.264149	6.293691	9.229991	10.12446	8.608101	9.637782	10.04808	8.65533	7.721354	9.473502	10.99944	11.58854	12.80102	8.026635	8.248507	13.47521	12.77679	12.4603	11.1157	8.473902	8.476872	9.443143	8.302353	13.70422	9.503481	9.441346	8.007103	9.617388	6.775029	11.70879
43064.7972222222	72	9.307408	9.95199	6.341111	8.196303	10.78403	13.33166	8.22345	8.245502	7.457277	6.794543	6.145159	11.82887	12.02645	8.368165	9.522891	7.674693	7.688766	11.76999	11.4235	9.653876	10.36745	9.153732	11.20781	10.83333	12.90399	10.33431	9.19706	7.95148	9.295925	12.99866	10.27677	7.117716	10.20833	10.98571	9.506174	10.76793	11.48562	9.688744	8.491673	10.04659	11.12868	12.8675	13.96913	8.70123	8.753815	14.07813	13.76463	13.74765	12.49877	9.538727	9.485382	9.958485	9.032969	14.55144	10.26612	9.919075	8.809128	10.46939	7.393328	12.48437
43065.1277777778	79.9333333333333	10.32794	10.52221	6.667772	9.269365	11.39893	13.95402	8.977726	9.007876	8.249733	7.060935	6.980012	12.36988	13.0968	8.895595	10.66819	8.347477	8.347667	12.4441	12.5751	10.57554	11.46666	9.88908	12.59622	11.78881	14.00377	10.76483	9.540747	8.818334	10.22455	13.60613	11.60412	7.529908	10.61167	11.88951	9.953338	11.77254	12.20019	10.50942	9.426617	10.88124	12.26982	14.32528	14.84634	9.407327	9.589549	14.35015	14.49208	15.05538	13.30057	10.29658	10.22343	10.90951	9.694717	15.7553	11.56913	11.29049	9.377021	11.22957	8.174112	13.60677
43065.4611111111	87.9333333333333	11.12236	11.22569	7.144655	9.933392	12.35941	14.67016	9.303972	9.648955	9.127051	7.391153	7.264432	13.47128	13.84083	9.284113	11.54052	8.947401	9.18953	13.81025	13.58481	11.45849	12.20159	10.53064	12.93216	13.07136	15.10676	11.73961	10.20224	9.450758	10.88975	14.79536	12.26681	8.216111	11.65931	12.46565	10.79107	12.46665	13.33143	11.28051	10.40264	12.00999	13.08789	15.12314	16.13547	9.963182	10.64755	15.03633	15.44798	16.16445	13.91844	11.12433	10.96843	12.34815	10.41485	17.34489	11.69043	12.73244	10.48679	12.63813	8.491844	14.63189
43065.7972222222	96	11.78442	11.71307	7.702927	10.52501	13.18444	16.58597	9.875006	10.32479	9.833372	8.079841	7.73472	14.51866	14.96643	9.987514	12.10055	9.448912	9.279036	14.50541	13.84432	11.89665	13.23609	11.36275	13.85268	13.87118	16.32692	12.54538	11.48049	9.979502	11.2811	15.50531	12.95088	8.587083	12.33848	13.88606	11.5357	13.47713	14.78659	11.99562	10.94437	12.87952	14.10971	16.5053	17.63946	11.23879	11.3255	15.38035	16.25065	17.12338	15.29178	11.93395	11.76094	13.41628	11.3695	18.29154	12.62926	13.27187	11.539	13.47917	9.584007	15.73326
