Label: 171031 semi log dose response PRMT5i day 4 onwards																																																													
Metric: Phase Object Confluence (Percent)																																																													
Cell Type: 797 																																																													
Passage: 11																																																													
Notes: I actually put these on on the 27/10/2017 after the 7:08pm scan- but i didnt change the plate labels!! see the G583 semilog DR plate for those timepoints 																																																													
they started scanning on  this label at 7:08pm on 31/10/2017 																																																													

Analysis Job: 797 DR PRMT5																																																													
Date Time	Elapsed	B2	C2	D2	E2	F2	G2	B3	C3	D3	E3	F3	G3	B4	C4	D4	E4	F4	G4	B5	C5	D5	E5	F5	G5	B6	C6	D6	E6	F6	G6	B7	C7	D7	E7	F7	G7	B8	C8	D8	E8	F8	G8	B9	C9	D9	E9	F9	G9	B10	C10	D10	E10	F10	G10	B11	C11	D11	E11	F11	G11
43035.7972222222	0	8.287138	8.965344	7.836227	9.679365	8.824378	9.000158	8.567741	8.185718	6.823124	8.122703	8.302852	9.664721	8.286067	8.277191	7.886186	8.128297	8.277243	9.626297	7.757066	7.302062	8.576307	7.356892	8.989244	9.178479	6.840824	7.473837	7.801482	6.906014	7.2826	7.768031	7.973878	7.326601	7.356253	7.579333	8.17634	6.945613	7.189243	7.579522	7.404311	7.380687	8.189189	7.940134	8.128661	8.021039	9.03176	7.293324	9.572264	7.658823	7.180626	8.448224	8.866272	6.487604	8.065612	8.726012	7.365559	8.611053	9.08469	8.38994	8.528696	7.879141
43036.1277777778	7.933333333	10.00135	11.45089	9.934204	12.22888	10.98803	11.3046	10.10695	10.59378	8.782397	10.31096	10.60409	11.67119	10.35916	9.969398	10.15526	9.957725	10.51398	12.42661	10.20574	9.123009	10.42644	9.264443	11.74814	12.85897	8.639443	8.84674	9.352741	8.846533	9.393425	10.40194	9.942753	9.063725	9.582745	9.236088	10.27176	8.925176	8.495834	9.825409	9.573695	9.258518	10.38492	10.02157	9.511993	9.981366	10.98223	9.568827	12.30792	9.996907	9.164163	10.2136	11.10719	8.022145	10.11335	11.42977	9.045317	10.61704	11.68076	10.31184	10.79698	9.996252
43036.4611111111	15.93333333	13.0291	13.99658	12.06914	14.23089	12.64697	13.65664	13.06782	12.31178	10.39765	11.79485	12.37616	14.08523	12.20741	11.73529	11.40898	12.04961	12.42452	15.49655	12.15037	10.35952	12.14238	11.61306	14.39731	15.42594	9.922859	10.56307	11.18882	10.80779	11.78131	12.77838	11.69998	10.5734	11.49392	11.83449	12.577	10.73431	10.04552	12.0175	11.744	11.20567	12.76662	12.8537	11.16882	11.49741	12.8436	11.09682	14.37113	11.32579	10.97608	12.43926	13.44268	10.16915	12.61698	13.59511	10.01254	12.76292	13.84738	12.09526	13.42218	12.04598
43036.7972222222	24	14.21747	15.6065	13.63271	15.843	13.78329	15.09	14.5208	14.18915	11.50755	12.84859	13.87102	15.65099	13.597	12.89207	12.11842	13.70684	13.61197	17.35872	13.58385	11.69616	13.5972	12.87803	15.76179	16.77194	11.44706	12.05082	12.10644	12.15127	12.86677	14.12541	13.16705	11.4282	13.0768	12.48852	13.57025	12.44589	10.78013	13.78331	13.53117	12.63328	14.11013	14.70033	12.55574	13.13313	14.3157	12.68915	16.15731	12.76277	12.12307	14.04083	14.62849	10.77959	14.03535	15.7211	11.0938	15.55884	15.33947	12.83419	14.98667	13.74337
43037.1277777778	31.93333333	15.09427	17.24005	14.8643	16.99561	14.35654	16.07935	15.58174	15.02285	12.26398	14.06353	15.11193	17.33591	14.45535	13.61767	13.06079	14.33462	14.89103	17.58097	14.46299	12.58393	15.08343	13.93424	17.39827	18.20237	12.41407	13.21915	13.70082	12.85944	13.90096	15.77565	14.03811	12.65815	14.25612	13.85588	14.49512	13.38737	12.04652	15.37701	14.66108	13.62559	14.7573	15.5014	14.38135	14.45972	16.88386	14.2584	17.79761	13.64808	13.37343	15.67487	15.91015	12.0116	15.43905	16.76494	11.84911	16.26689	16.56499	14.8398	16.39218	14.68221
43037.4611111111	39.93333333	15.84841	18.53279	15.65454	18.70695	15.65327	17.59601	16.57925	15.35899	13.17271	14.77859	15.09631	17.75063	16.32004	15.47265	14.01195	16.03595	15.91536	19.3191	15.82145	13.98204	16.00169	15.43836	17.47626	18.51495	13.28009	14.36934	13.92478	13.89034	14.86093	16.50485	14.40405	13.80431	14.75936	15.34693	15.6122	13.62431	13.46815	16.61973	15.98312	14.53743	15.39162	16.19146	15.67518	16.40393	18.13861	14.98872	18.56539	15.59454	14.30813	17.77922	17.8216	13.98075	17.08488	18.09889	12.91088	18.17463	18.26486	16.3131	18.12914	15.59932
43037.7972222222	48	17.35884	19.11874	16.55523	19.35777	16.87612	18.34948	17.23	16.24192	13.8206	15.88486	16.2184	18.5924	17.69814	16.50439	14.96795	17.02688	17.18453	19.97883	17.63484	15.14361	18.43448	17.03997	19.52462	20.84259	15.5739	15.7364	15.81703	15.08477	16.00198	19.48226	15.93851	15.44473	15.98898	16.68526	17.43068	14.57337	14.28846	18.23661	16.60679	16.4009	17.0122	17.74655	16.93888	17.88192	20.06505	16.43611	20.98601	16.99636	16.82096	19.14138	21.16313	15.98677	18.57679	19.43829	13.8241	20.91852	21.13972	18.58753	19.51284	16.47911
43038.1277777778	55.93333333	19.34459	21.04555	17.93279	20.78477	17.79407	19.2861	18.50388	17.87045	14.83772	17.02923	17.03475	19.78034	19.46775	18.61476	15.86961	18.43767	18.329	21.80045	20.02837	16.6365	20.51893	18.15515	20.57526	22.45919	16.63107	17.59306	17.78686	16.60926	17.29097	20.51893	17.02436	16.53176	17.54087	18.36597	18.61958	15.91653	14.87823	19.42385	18.22634	19.10703	18.33007	19.66151	19.2662	19.74982	21.61256	17.35401	22.06693	18.04558	19.16972	21.71668	23.67194	17.21729	20.02954	20.68715	14.92557	24.59219	24.87881	20.72673	21.41825	18.21675
43038.4611111111	63.93333333	21.29186	22.38229	18.99546	21.61878	18.63015	20.16773	19.34656	18.91404	15.52895	18.31567	17.90261	20.99692	22.59983	20.44835	17.0457	20.33673	20.73051	23.7496	21.74016	18.01323	22.89615	19.32639	21.36026	24.13018	18.80227	20.71696	19.61649	18.8896	18.35285	23.38264	18.5063	18.05829	18.75183	18.93069	20.11523	17.70804	15.84982	20.84198	20.29861	20.10266	19.83617	21.02105	21.64351	21.99244	24.73084	18.63556	24.30088	19.6041	21.65781	24.55796	27.42825	19.64626	21.70405	22.23506	15.89716	27.38366	27.3303	23.9461	23.80421	19.53263
43038.7972222222	72	22.60969	23.59494	20.5419	22.60353	19.79683	21.60729	20.25503	21.05814	16.95784	19.12142	19.68952	22.65948	24.34081	21.7431	17.78816	20.97174	21.17193	25.64223	23.68894	20.0251	24.73672	21.25375	23.1742	25.63539	20.18873	22.00894	20.9486	20.91166	20.63317	24.905	20.33937	19.24571	20.37477	20.20144	21.23627	19.01933	16.61313	22.31634	22.15476	22.92913	21.2482	23.18225	24.04121	24.21187	27.40331	20.66945	26.10623	21.7484	24.57565	26.83279	30.96093	21.65957	23.68453	24.7458	17.29168	30.60704	31.37012	27.20567	25.88413	20.63168
