Label: 180320 G566 PRMT5 DR 																																																													
Metric: Phase Object Confluence (Percent)																																																													
Cell Type: G5866																																																													
Passage: 12																																																													
Notes: 																																																													
Analysis Job: 180327 566 DR PRMT5 -2 																																																													

Date Time	Elapsed	B2	C2	D2	E2	F2	G2	B3	C3	D3	E3	F3	G3	B4	C4	D4	E4	F4	G4	B5	C5	D5	E5	F5	G5	B6	C6	D6	E6	F6	G6	B7	C7	D7	E7	F7	G7	B8	C8	D8	E8	F8	G8	B9	C9	D9	E9	F9	G9	B10	C10	D10	E10	F10	G10	B11	C11	D11	E11	F11	G11
43179.6673611111	0	7.856656	5.767315	7.856949	8.762745	8.288312	7.887292	6.437282	6.212595	7.082366	7.954675	7.701046	6.927531	6.568008	6.73379	7.129907	6.943213	8.108938	6.103127	7.456274	5.852899	6.818184	6.095839	6.868921	7.199173	6.439492	5.761148	6.665837	6.611371	5.928329	7.216132	7.229723	6.407494	6.55927	5.797276	6.183186	7.461629	6.351231	6.89087	6.102574	7.774127	6.179766	6.677304	6.838942	6.543244	7.281391	6.788395	6.140808	7.594116	6.258393	7.693274	6.921608	7.117853	8.450054	5.996594	5.993503	6.219312	6.856159	6.744549	7.414536	6.404315
43180	7.98333333333333	8.883385	6.996729	8.68726	9.581381	8.665623	9.308997	7.169591	7.657976	8.946521	9.452398	9.024421	7.610866	8.054869	8.031574	8.062072	7.383209	8.796021	7.122275	8.673377	6.631109	8.017033	7.045548	7.411668	7.319262	7.671446	6.957459	7.649756	8.003201	7.445982	8.2187	8.104933	7.848885	7.773678	6.975108	6.740767	8.652258	8.084606	8.296255	7.253381	9.316855	7.371397	8.181814	8.169293	7.542689	8.164062	7.950444	7.318416	8.926005	7.129735	9.102495	8.059171	8.10982	9.221858	6.868454	6.96618	7.220655	7.308158	7.271203	8.708796	7.210968
43180.3333333333	15.9833333333333	8.733629	7.204544	9.144441	9.019742	9.149553	8.690163	7.548283	8.100167	8.901413	9.354191	9.017806	7.746168	7.310126	8.042455	8.749638	7.857778	8.968039	7.258683	8.642741	7.168348	8.154616	7.700925	7.230378	7.282738	7.576536	7.276089	7.749398	7.835726	6.904132	8.240392	8.284979	8.029692	8.339238	7.162027	6.71198	8.404706	8.081965	8.882366	7.591075	9.401215	7.504317	7.820149	8.51141	7.482333	8.622399	8.260355	7.811136	9.425149	7.059018	9.319496	8.14099	7.83317	9.092444	7.110894	7.080345	7.116369	7.394866	7.39395	9.04226	7.105558
43180.6673611111	24	10.08664	8.13555	10.25223	10.57412	9.879704	9.37835	8.299018	9.076936	9.81011	11.26079	10.10591	9.107589	7.94756	9.211169	8.987673	7.979162	10.54644	7.994429	9.512444	8.217129	8.920324	8.580935	8.111477	8.581228	8.630136	8.307775	8.773036	9.044919	8.033801	9.489338	9.533063	8.770982	8.347717	8.242497	7.095629	8.538109	9.051689	9.526725	8.485904	10.63305	8.6884	8.979832	8.378439	8.499651	9.717911	8.955051	8.822754	10.06284	7.763922	9.671698	8.897218	8.844824	10.29984	8.299658	8.255536	7.999108	8.710004	7.994359	10.05977	7.861404
43181	31.9833333333333	10.88374	8.826397	11.43409	10.96922	10.17556	10.08222	8.946554	10.01257	10.89276	11.66394	11.48632	9.59302	8.433805	9.905226	10.32391	8.929805	11.94022	8.228318	10.45897	8.247937	10.38037	9.219785	9.277863	9.156805	9.232512	8.826121	9.683872	9.865474	9.118692	10.31129	10.10962	9.596336	8.995962	9.202551	7.979352	8.93925	9.740188	10.33018	8.991956	11.82076	9.712315	9.652513	9.456041	9.160604	10.81872	9.59321	9.798193	10.84882	8.446825	10.63201	9.579464	9.744591	11.54941	8.441782	9.036906	8.657713	9.274804	8.785074	10.88301	8.730814
43181.3333333333	39.9833333333333	12.16909	8.906076	11.86087	11.59281	10.76989	10.12268	9.579672	10.08557	11.67834	12.45313	12.45484	10.32445	9.220752	10.2901	11.16146	9.632774	12.13716	8.402062	11.13043	8.860971	11.0111	9.908612	10.3733	9.801146	10.09118	9.464711	10.27081	10.39513	9.744333	11.13666	10.90436	10.15806	9.713851	9.835028	8.832406	9.834579	10.67839	10.61794	9.567532	12.5058	10.83932	9.783083	9.573421	10.14955	11.64479	10.96895	10.59728	11.0853	8.718051	11.61173	10.78867	10.43946	11.24149	9.557739	9.784516	9.617906	9.762723	9.679158	11.33125	8.813481
43181.6673611111	48	12.96762	9.478337	12.89651	13.31527	11.86236	10.7292	10.32766	10.88744	12.67744	13.50119	12.74054	11.45446	10.52684	10.30962	11.55107	10.16155	13.23015	9.71014	12.22097	8.865702	11.68468	10.5238	10.84033	10.62766	11.03987	9.940887	10.76541	10.86903	10.14003	11.59914	12.14201	11.16626	10.41808	10.30836	9.427032	10.12598	11.33175	11.52677	10.66831	13.42227	10.74733	10.92218	10.79923	11.27898	13.12011	11.90334	11.37302	11.92613	9.497816	12.76444	10.89269	10.82007	12.95626	9.767437	10.81351	10.0928	10.95795	10.75624	12.49998	10.06142
43182	55.9833333333333	14.1771	9.694579	14.24942	13.9321	12.70153	11.22556	11.37663	11.44554	13.2846	13.845	14.30269	12.01736	11.3465	10.93289	12.37675	10.18093	14.21526	10.62344	13.2919	10.07902	13.01649	11.4976	10.96784	10.8009	11.75313	10.36709	12.24654	11.65515	10.70717	12.283	12.90062	13.03387	11.24287	11.62824	9.985129	11.08591	13.00139	12.97626	11.92427	14.7348	11.91076	11.81364	12.13172	12.05244	13.93055	12.77722	12.51271	12.98073	10.0149	13.74582	12.49492	12.37207	14.28366	10.60034	11.22447	11.20201	12.02495	11.72365	13.78953	10.871
43182.3333333333	63.9833333333333	14.61997	10.54162	15.55938	14.89236	13.17474	12.3601	12.17337	12.20553	14.84023	15.69976	15.14242	12.50632	11.47396	11.60918	13.68037	11.76515	15.01319	10.37406	14.50266	10.40876	14.37201	12.92715	12.2037	11.65242	13.00719	11.37855	13.9741	11.95452	11.2305	12.87318	14.28582	13.45285	12.64145	12.52197	10.4779	11.26863	14.31777	14.35685	12.83873	15.65071	12.69995	12.38457	13.21704	12.74344	16.2348	14.18303	13.58195	14.48029	10.99245	14.32252	13.9134	13.01085	16.2735	11.44721	12.91444	12.03184	13.38958	12.76591	14.86832	12.18995
43182.6673611111	72	16.95609	12.45707	17.70571	17.07466	16.30681	15.40468	13.85499	14.02299	16.81229	19.31214	18.60062	14.84244	12.8679	14.49941	15.24298	13.66025	18.49602	12.84785	16.01435	12.75415	16.21948	14.3587	14.90999	13.89459	15.68884	12.42906	15.65781	14.54313	13.12156	14.97306	16.76923	16.55184	15.07702	15.00084	12.63271	14.1256	17.50328	17.0169	15.70069	18.41039	15.44718	15.32604	15.06531	16.07102	19.39841	16.60786	17.34941	17.94189	14.21441	16.44756	16.15356	15.69314	19.77447	14.7526	15.10727	14.50474	15.31725	15.84373	16.74567	15.46937
43183	79.9833333333333	17.74254	13.22763	17.62872	16.55117	16.7791	15.49189	14.98333	15.16312	17.68182	19.15209	17.86959	15.88006	12.69987	14.80037	16.26297	14.34262	18.4213	13.34725	16.72795	13.46986	16.90135	14.85214	14.35625	13.94901	16.33765	12.95243	16.96789	14.67071	12.73151	15.50113	18.38089	17.97479	15.7331	14.91732	13.29594	13.55389	19.1819	17.58082	16.39495	19.49043	15.69419	15.27069	16.22025	16.73664	21.15984	17.19101	17.74227	18.73351	15.02816	17.0279	17.59429	15.95919	20.59994	15.23855	15.79133	15.32968	17.0128	16.76209	18.61613	16.06805
43183.3333333333	87.9833333333333	19.21849	13.98064	18.66566	17.40711	16.89346	15.71716	15.11529	15.57003	18.40524	19.3712	19.46602	16.80069	14.17974	14.49502	17.17853	15.35077	19.7841	13.64183	18.04801	14.4056	17.72425	14.88829	15.78579	14.51179	17.65796	14.35877	18.20485	15.50227	13.57593	15.63909	20.15207	19.90446	17.35761	15.939	14.30853	15.00005	20.21446	18.73066	18.06903	20.42805	16.99101	15.59179	17.69127	17.78126	22.64069	18.03038	18.51531	20.09757	16.79411	18.99655	19.77586	18.57342	22.35119	17.1406	17.09537	16.8994	18.76551	17.97291	19.93652	17.1535
43183.6673611111	96	20.13342	14.17782	20.04253	19.06721	18.23062	16.95278	15.41458	15.58801	19.51376	20.0899	20.59816	17.14877	15.19265	15.69637	18.24448	15.76771	19.77483	14.63723	19.39365	15.23558	18.61677	16.06646	16.49708	15.00806	18.93219	15.47293	20.13342	15.80416	14.05552	16.90828	22.31182	20.14038	18.50129	17.15797	15.82905	15.14891	22.29607	20.6737	19.63495	21.7264	18.04706	16.7259	19.06621	19.8113	24.75628	20.63082	19.86204	20.73578	18.51838	20.75001	21.31581	20.60514	24.69261	18.88002	18.867	18.07278	19.78168	20.30024	21.64669	18.93316
43184	103.983333333333	21.8521	14.22883	20.83406	19.81964	18.61765	18.43625	15.74243	16.28949	21.60009	21.04018	20.50489	17.3587	15.86773	17.04969	20.75652	16.47795	21.16077	15.0536	20.38249	16.72486	20.18412	16.8173	16.96093	15.99684	20.7167	17.61237	22.46891	16.67813	14.63545	17.60432	25.58483	22.95566	19.86722	18.66027	15.89115	15.65924	24.22643	23.1795	21.88369	23.03099	19.94956	17.64126	21.86531	22.32061	28.29309	22.00434	22.43185	22.97172	19.90015	23.09264	23.82289	22.91725	28.22861	21.04367	21.19719	20.75451	22.9998	23.24804	24.37842	22.34264
43184.3333333333	111.983333333333	22.30455	15.17718	22.02051	20.5027	20.02721	19.66128	17.3931	17.25234	22.58151	22.82424	21.75311	18.45109	15.96501	18.56912	22.20549	17.19333	22.59128	15.95387	23.10433	18.4696	21.82411	17.15536	17.97194	16.26694	23.11742	19.74217	25.24325	17.46662	15.97036	18.10393	27.46016	25.72833	21.88125	19.59808	17.26208	16.42236	27.22477	24.98998	25.25127	24.61885	21.23966	19.90212	24.63054	24.22132	31.2654	23.76877	24.61889	25.56739	22.53333	25.83252	26.03143	26.43296	31.03244	23.63319	24.15055	23.51766	25.25266	26.26379	27.53314	25.15454
43184.6673611111	120	23.30272	15.83195	22.75981	21.48632	20.57865	19.22281	18.38358	17.60263	23.99158	22.9119	22.93122	18.38094	18.03152	19.53092	22.8938	17.60803	22.92915	17.01838	24.69998	18.59554	23.32147	17.8962	18.12464	17.04073	25.65342	22.10081	27.38626	18.66776	16.03429	18.77217	30.22659	28.35473	24.23011	20.5582	18.00389	17.88864	29.20108	27.64091	26.96887	25.53447	22.21677	20.66368	27.8884	27.21989	34.05882	25.12765	26.13944	27.43978	25.00699	28.02822	27.85828	29.21531	34.2462	26.19493	26.13272	25.73298	28.43606	29.41572	30.54668	27.0866
43185	127.983333333333	24.08768	15.93579	24.19716	21.82065	21.26663	19.33169	18.29741	18.09659	24.85525	24.67995	24.09818	18.30687	18.92048	19.82971	24.82867	18.63419	24.0378	17.45639	26.50579	20.25233	25.25948	18.80942	18.29151	16.83519	27.57686	23.09336	30.4828	19.14903	16.55186	18.30282	33.08801	30.51266	26.37318	21.02918	19.23414	18.11985	31.71455	30.42038	30.59837	27.21641	23.75792	21.53302	31.26688	29.29031	38.01173	27.57638	28.95078	29.37028	26.93057	30.99967	31.74731	32.763	37.76732	29.7018	28.69061	28.35076	31.72369	33.40455	33.40482	30.24701
43185.3333333333	135.983333333333	24.07457	16.58636	24.47013	22.67766	21.6787	19.69772	19.58877	19.06412	25.77392	24.86632	24.06759	19.93236	19.73387	20.99796	26.87702	18.99427	24.76612	18.09966	27.41764	21.33355	27.30558	19.05803	19.19424	18.06549	29.62593	26.34482	33.61712	19.88746	17.31498	18.96864	35.99115	33.95434	28.39704	22.26302	19.74114	18.31485	34.35562	32.93941	34.28762	27.96832	25.62469	22.41239	32.82756	32.6543	42.13403	29.88317	31.23145	31.83925	30.10243	33.77158	35.06615	35.9458	42.6	33.45427	30.76703	31.45391	34.04521	37.08292	37.09613	33.07732
