Label: 180207 G571 PRMT5 DR 																																																													
Metric: Phase Object Confluence (Percent)																																																													
Cell Type: G571																																																													
Passage: 13																																																													
Notes: 																																																													
Analysis Job: 180227 G571 DR PRMT5																																																													

Date Time	Elapsed	B2	C2	D2	E2	F2	G2	B3	C3	D3	E3	F3	G3	B4	C4	D4	E4	F4	G4	B5	C5	D5	E5	F5	G5	B6	C6	D6	E6	F6	G6	B7	C7	D7	E7	F7	G7	B8	C8	D8	E8	F8	G8	B9	C9	D9	E9	F9	G9	B10	C10	D10	E10	F10	G10	B11	C11	D11	E11	F11	G11
43139.0694444444	0	10.15134	11.38753	12.34691	13.33361	12.05707	12.22254	11.27651	9.210632	11.17141	11.93979	13.00268	13.19737	12.49235	11.457	12.23359	12.99871	11.89448	13.17482	11.28347	10.86922	11.6782	11.77967	12.49777	12.78235	12.588	10.36289	12.41098	12.88736	14.26767	11.61636	11.04144	9.324798	11.58806	9.850484	10.36762	9.575923	10.40625	9.884211	11.74186	10.72388	9.472845	11.84262	11.50214	13.7198	12.34038	13.56949	12.58591	12.48339	10.16578	11.85542	11.94675	12.24735	11.82318	13.05494	11.88947	10.84097	16.23475	12.51953	12.49582	11.21966
43139.4027777778	8	11.72682	13.1542	13.72527	14.8815	13.79564	14.13997	12.39006	10.2302	12.68255	13.70377	14.69541	14.52265	14.34935	12.71246	13.47604	14.22419	14.00978	14.5857	12.55892	12.34991	13.15691	13.05465	14.45661	14.59502	13.77214	11.83956	14.01558	14.44361	15.87433	13.01888	11.70203	10.40801	13.26406	11.4642	11.60293	10.52268	11.48479	10.60614	12.9563	11.95344	10.51515	13.74242	13.34649	15.27005	13.62836	14.91253	14.5092	13.99442	11.05614	13.61314	13.42325	13.77293	13.48219	14.23363	13.36134	12.43721	18.36214	14.29952	14.72085	12.79948
43139.7361111111	16	14.0621	14.79783	16.07988	17.74805	15.96998	15.72512	14.37438	12.19556	14.67268	15.69458	16.81525	16.46363	16.92636	15.2509	16.02129	17.60021	16.21032	17.11379	14.91866	14.74626	15.29879	15.52674	16.56925	17.15522	16.2834	13.27926	16.4832	17.07212	18.19047	15.32674	13.00313	11.86913	15.67991	12.8279	13.86454	11.89346	13.02014	12.73164	15.05111	13.97273	12.75902	15.79249	15.3532	17.6181	15.47724	17.50228	16.70925	16.37306	13.23823	15.76234	15.51738	16.1143	16.03106	16.07023	16.13331	14.31021	21.85645	17.01569	16.84338	14.61405
43140.0694444444	24	15.66619	16.8101	17.99985	19.91861	17.91739	18.27108	15.56875	13.29045	16.55768	17.69771	18.4748	18.26783	18.3134	17.09773	16.81205	19.98191	18.40944	19.7534	16.62344	16.49413	17.05278	17.37293	18.24172	18.42087	17.34936	15.22382	17.99633	19.54677	20.6131	17.72275	13.33364	12.70441	16.96948	14.59817	15.80879	13.35482	14.485	14.52634	17.77084	15.98882	14.29399	17.5898	17.25875	19.56012	17.55493	19.16413	18.49993	18.25099	14.92129	17.85109	16.82817	17.56282	17.46256	17.9379	17.45526	16.22648	23.94967	18.70563	19.05089	16.41623
43140.4027777778	32	16.76002	18.98258	20.47248	21.99207	20.327	20.214	18.01969	15.08956	18.83847	20.39083	21.47186	20.66007	21.79147	18.6679	19.05861	22.84415	21.259	22.97111	18.63079	18.84154	19.64864	20.38774	21.47356	21.38086	20.05091	17.22081	20.48885	22.4725	24.30181	20.04699	13.93897	14.84195	18.97495	15.52335	17.5188	15.32296	16.35914	16.24361	20.54411	18.31573	15.90205	20.24793	20.24169	22.52601	19.80377	21.38497	21.42612	20.56973	17.08418	20.34315	20.64227	19.86872	19.96897	20.93016	20.55784	18.97776	28.08628	21.80628	22.265	18.33563
43140.7361111111	40	20.55231	22.64899	23.99691	27.06726	23.95227	23.49611	22.79454	19.07194	22.18627	24.22308	25.19733	25.35878	26.2425	23.2783	23.90208	27.49741	25.1148	27.00279	22.86244	21.93648	22.84143	23.9191	24.18395	25.542	24.62997	20.71117	25.13532	27.12899	28.50878	24.16347	16.43929	17.95302	24.38605	19.27691	21.55776	18.14075	20.916	20.18206	24.19725	21.61963	19.84869	24.48284	24.0362	27.33363	23.57537	25.22628	25.43948	24.4846	20.48606	24.50524	24.31361	24.22407	24.07745	24.82601	24.95981	22.60246	32.83172	26.93657	27.3796	21.72429
43141.0694444444	48	22.58218	24.40047	26.32298	30.83433	27.63875	26.12727	25.08002	20.66622	25.72635	27.3825	28.60383	28.14251	28.74071	24.97135	27.39152	31.10682	28.29782	30.11363	26.15521	25.41088	26.11778	26.96979	27.45721	29.49867	27.44462	22.89109	28.05185	30.86483	31.99284	26.69892	16.93625	20.13548	26.7526	22.25925	23.97811	20.54451	22.80402	22.77138	28.32249	24.57478	22.75183	26.85084	26.64432	30.30967	26.37473	28.71107	28.73273	27.03541	23.37877	27.40839	27.1441	28.32946	27.61705	28.0205	27.70698	25.64335	37.50687	31.53513	31.54984	25.32307
43141.4027777778	56	26.15134	27.56944	30.88521	34.6561	32.60426	30.30587	27.37922	24.20942	28.26817	31.55796	33.75466	32.82329	33.02738	29.55104	31.068	35.85435	31.78043	35.16326	29.16976	28.09462	28.63972	31.70713	31.38306	32.87352	29.89659	26.3496	32.97333	35.44806	36.5071	31.08142	18.41671	23.52158	31.84105	25.4651	28.82232	22.42243	27.35107	27.06166	32.52873	27.76511	26.93834	30.18607	31.38741	34.84432	30.14454	32.54794	32.81248	31.57666	27.90513	31.83309	31.13177	31.77699	33.02518	31.55834	33.77445	30.17819	42.23766	36.62525	35.98664	28.87924
43141.7361111111	64	29.91626	33.2412	35.77026	40.53608	36.92505	35.91151	31.71814	29.18872	32.59323	36.12485	39.91901	37.08767	38.04842	35.15264	36.14885	40.95656	37.99472	41.44254	35.58447	33.01116	32.87325	35.87861	35.68121	37.88123	36.65094	29.11733	37.59457	41.34878	41.5937	37.32462	19.34205	26.9609	37.77706	28.55472	32.64418	25.60217	31.83607	32.10606	37.4566	32.95825	30.14762	35.38178	36.63531	41.1931	35.04329	37.25719	37.93601	37.77161	32.5928	36.19741	36.18888	37.10036	37.28431	36.10955	38.6935	35.96704	49.18412	43.75114	42.96552	33.72197
43142.0694444444	72	34.62218	39.31918	40.62876	46.67117	43.36536	41.21674	34.57563	33.26057	37.9316	43.38498	45.67839	42.7423	43.27464	39.09218	41.32165	47.4634	42.41921	46.95302	40.13934	37.23191	37.06977	42.04977	40.52399	43.97385	41.98015	33.85277	44.4808	45.68423	47.6018	42.59829	23.46012	31.62673	43.47226	33.04276	38.17253	30.04748	38.84579	37.18408	44.27155	38.18062	34.61464	39.72919	41.57882	45.71474	40.52562	41.73736	42.99722	39.66546	37.98458	41.5373	41.6519	40.80617	44.38573	40.34539	45.46169	40.93283	55.25772	49.48598	49.9714	37.9726
43142.4027777778	80	40.48826	44.92944	46.81867	52.61832	49.14625	45.64619	40.98031	39.2552	44.45277	48.95902	51.65604	49.56166	48.53531	44.65821	47.01168	52.16862	48.7238	51.76684	45.51316	42.38146	43.44302	47.04189	45.73948	50.55849	46.62729	37.8184	51.16623	51.64908	53.10909	48.5503	24.2615	36.39922	49.43293	38.35326	43.65457	34.28941	41.99823	43.5484	50.64536	44.09962	42.04164	44.68537	47.16774	51.74513	44.96575	46.00168	49.00356	45.50211	42.89414	46.08606	47.15604	45.69628	50.24568	44.71228	50.433	45.93484	61.62779	55.92822	55.54922	42.73719
43142.7361111111	88	46.74092	49.74732	51.50734	58.2341	53.05603	50.60899	44.99469	46.0957	48.84083	53.42373	56.04692	53.6697	52.97655	49.1711	52.6092	59.43322	53.64618	57.87672	51.80361	46.81163	48.53831	51.17783	49.35313	55.04782	51.08221	42.74565	56.95141	56.31947	56.62886	54.69409	26.66858	40.86819	55.92582	42.64253	48.00321	39.56537	48.91259	50.04004	55.47537	49.90707	46.50188	48.80382	52.0366	56.93335	51.8385	50.79798	53.19591	50.9011	48.59974	51.93081	50.65789	51.07166	56.57536	49.69289	57.2214	53.02849	67.30731	60.24223	60.79215	47.81806
43143.0694444444	96	52.16152	54.74773	56.68341	61.30899	57.94991	54.23372	50.97789	51.10672	52.82042	56.9893	59.76295	57.5789	59.26549	52.82425	57.87151	64.35921	58.32564	62.71986	57.39275	52.40657	52.63958	56.96081	52.49262	58.51721	56.2231	46.81053	62.383	60.59904	61.81105	59.79952	29.70687	46.15667	61.63641	45.83115	54.36798	42.54237	54.04539	55.88082	60.81157	55.39886	50.9681	53.97774	58.26123	62.15688	55.67244	54.7474	59.07432	56.33562	53.90956	55.90771	55.57541	55.13937	60.92914	54.68358	62.54006	58.73891	72.18972	65.01887	65.64679	53.04084
43143.4027777778	104	58.18074	61.27038	60.77175	64.95912	62.01776	59.09601	55.86864	57.42657	59.84761	62.66471	64.83527	62.03637	66.91304	58.64616	64.16322	69.75606	63.79094	67.69242	64.37577	57.87961	57.77589	61.17444	56.29959	62.73275	63.1106	52.82925	68.35189	65.09871	67.08627	64.87641	34.57906	52.17995	67.69669	51.77914	61.13914	46.72904	62.12752	61.74969	67.25172	60.72676	57.39576	59.89485	64.5576	68.02528	60.75798	58.22476	64.80891	61.37832	60.56563	61.89915	61.02025	60.51309	66.78262	59.98248	69.12405	65.72112	77.50388	70.16676	71.09534	58.50376
43143.7361111111	112	62.70703	66.99146	66.83095	69.97955	64.43884	61.31643	59.88999	61.54987	65.46552	66.14634	68.91628	68.36102	71.07999	62.81148	68.29566	74.05018	68.46053	72.78596	68.16869	62.44719	63.65602	66.15452	59.80013	66.80624	68.13724	57.10077	72.22714	68.43309	71.40797	68.86475	40.43771	57.0639	71.06583	54.89804	65.82854	52.08437	66.57232	67.66557	71.85465	65.24451	62.63839	64.39619	68.89959	72.71696	65.88066	63.6379	69.88367	66.95338	66.79842	67.36331	65.24034	64.92207	71.07173	65.04512	74.81066	71.32951	82.56016	73.41838	74.47617	63.96107
